571,-1835,-202,-494,-198,2,660,-3474,-198,-488,-253,0
585,-1859,190,-512,-247,32,516,-3418,262,-456,-236,32
569,-1765,246,-508,-240,1,500,-3450,292,-511,-214,40
567,-1841,302,-468,-118,32,504,-3450,-142,-475,-116,48
585,-1733,-158,-463,-224,2,654,-3386,-194,-464,-220,2
567,-1757,190,-432,-222,0,510,-3418,-148,-446,-224,8
587,-1861,240,-488,-212,6,564,-3506,-196,-499,-224,16
659,-1853,-206,-424,-240,1,610,-3450,282,-464,-188,0
823,-1733,238,-427,-224,52,756,-3386,-198,-508,-229,42
599,-1757,190,-992,-143,16,576,-3506,214,-1016,-144,0
-415,4695,-194,-896,-76,0,-514,2982,-172,-927,21,4
-1089,-1859,432,-955,4,1082,-1106,-3386,540,-1022,400,1100
-313,-1603,478,-1973,0,1024,-364,-3514,596,-2042,32,1416
-327,-1853,942,-1388,1538,1040,-466,-3504,938,-1376,1745,1064
3143,-821,-82,-3992,138,1043,3064,-2480,-188,-1773,-2675,1913
-1479,5063,1202,-3567,4,2825,-1538,-3494,1878,-3584,2369,2066
253,-1531,318,-3390,41,2566,116,-3496,1850,-3576,171,2145
-1481,5869,2044,-8184,2305,1160,-1534,3910,1860,-7424,2578,1537
-955,-1541,46,-8060,1346,594,-1032,-2702,194,-8190,1408,803
2895,-1725,310,-6956,1433,1540,2676,-3306,-134,-7028,1140,19
-261,-1813,-142,-7903,68,952,-524,-3230,-188,-8132,4,2048
873,-1687,534,-7900,1032,2080,644,-3188,314,-7166,1232,961
2647,-1597,50,-11008,292,32,2978,-11744,1444,-4699,-10194,3853
827,-1317,-202,-7423,143,2832,536,-3504,-174,-7133,1056,2580
-1481,-309,-850,-8128,8321,0,-1482,-1974,-198,-7919,8202,43
1095,3275,-2224,-8176,1028,129,-1548,1132,-2630,-7952,181,1034
575,3335,-1996,-11904,9249,2056,534,1646,-1918,-11968,8224,2088
2767,-1861,-1676,-12280,384,1027,2550,-3370,-1604,-10814,361,1040
3127,-317,-1802,-11047,16,2,3192,-1906,-1850,-11055,24,134
571,-1861,-2000,-10236,6409,2,650,-2586,-1966,-9664,6656,707
-1481,-1857,-140,-7648,6149,2948,436,-3290,-58,-7552,6528,2816
313,2589,-1222,-3449,5140,1091,4412,-12070,-144,-2179,-10763,3468
-693,311,1846,-2552,4096,4096,4270,-16160,2368,-2295,-9491,4213
-1201,-811,3894,-8182,576,4128,-1548,-698,-132,-7671,6146,4646
1143,3407,1296,-3826,32,904,5418,-12132,1354,-1586,-11865,4088
2807,-1797,910,-5514,160,2321,2726,-3482,826,-5486,386,2138
2889,-1341,-154,-10112,8897,598,4428,-10694,162,-1660,-4473,2659
3231,-837,-210,-10988,7296,1562,3070,-2796,-122,-10968,7468,1547
2625,-1845,-210,-7936,5216,49,4680,-9788,348,-2646,-10924,4215
585,-1729,948,-7624,4994,1728,4812,-11564,968,-3493,-9137,4084
-191,-1733,-14,-7164,306,4610,-220,4264,64,-7099,513,4096
-437,-1729,882,-8135,788,4437,-264,-568,954,-8184,832,4368
-953,-1323,302,-8120,818,4657,2546,-15932,400,-5259,-11916,4682
985,2367,-1690,-12288,1152,4228,1024,838,-1596,-12250,1356,4106
1731,-1797,-114,-12128,0,389,1588,-3510,-190,-12134,134,417
2615,-1221,-1744,-13556,2280,1152,406,-2998,-1586,-13646,2578,1347
1151,-1663,-2226,-15197,9948,1100,5306,-10826,-1792,-4975,-6218,7194
-1145,3291,-3754,-14014,197,584,2024,-11778,-2502,-5720,-12475,7149
-9353,2507,-1998,-8062,2087,9292,-9212,610,-2094,-8190,2696,8576
-22815,-965,-194,-15680,2632,8744,-25932,-3002,90,-16382,24,5728
-9671,-1541,-10282,-24364,4200,2068,-11524,-3506,-7350,-16000,3650,0
-957,-1859,-5260,-24576,-14268,8,1044,-3512,-134,-23168,-16357,2070
6729,-9021,3890,-15340,-16064,16392,8692,-3478,-1348,-15360,-16048,8192
8919,-1861,-7378,-5632,6388,4144,7828,-5810,-7560,-8192,4183,4132
7481,-3869,-7882,483,17,9296,7464,-5556,-7358,74,-2048,9353
10815,-1349,-5824,5153,0,10384,4762,-3150,-5558,-11160,4734,10668
1383,-1859,-10432,12360,6216,2848,2592,-2726,-10204,-18688,5933,7282
6847,-1285,814,129,388,305,6782,-3378,-178,913,4800,10
6927,-389,8002,10,2124,1031,7028,-2422,890,2066,3392,-2910
-1095,-1329,5998,-4412,-8168,706,-9706,-2486,3940,-3886,-7926,128
2615,2235,1616,322,-7808,5380,3672,118,1718,-237,-6095,-1754
5239,-1845,-210,146,-4768,8226,4628,-3466,410,516,-5084,8204
4951,469,818,144,520,1549,6668,-3490,958,0,12,1156
4687,1741,-1682,1688,2081,65,4148,-3378,-2070,1708,2125,80
3159,-85,-3530,-8143,1026,14482,2676,-3442,-6854,-8119,512,128
-9625,-1269,-4286,-12264,1158,8241,-2606,-7298,-2176,-4169,3737,-22323
-21953,14561,3474,-7902,8320,21644,-7804,15080,324,-11152,8450,20554
-9593,-1861,3902,-3008,-4032,5633,-8064,-424,4026,-11196,1038,4132
-7429,2351,2862,-18159,56,1248,-7400,1030,1338,-18327,64,1536
-7609,4379,-3114,-15360,194,5546,-7656,596,-4252,-14702,14144,4871
519,-1349,-1168,-7904,10049,1831,2680,-3194,-1152,-7960,43,1796
2617,-1445,818,-7792,7008,2176,4166,-364,-4262,-8184,6904,2312
3911,-1601,-4252,-7152,6464,136,3572,-3256,-3868,-7132,6149,136
2683,227,-1634,-6008,128,96,2548,-1330,-1654,-5618,308,160
2743,-129,-1870,-8060,0,704,2548,-1578,-2166,-7898,128,666
-1465,2881,174,-6910,-12672,130,-5476,582,612,-7828,-12288,40
-8121,-1329,3958,-7784,1475,1028,-9468,-3482,3938,-8122,0,1092
-1353,4347,50,-13280,5308,2624,-1284,3158,-90,-14071,6212,2770
-1333,291,-146,-15098,769,2596,-1164,-1448,378,-12238,292,2112
3921,-773,-1362,-14208,8,584,3828,-2344,-1478,-12015,834,1236
7097,-1637,-5586,-15864,8448,1048,2806,-3362,-4806,-16168,8448,323
8391,6347,-7410,-16374,8214,-7942,6708,5498,-7486,-16099,8208,-7680
2107,-1093,-174,-15086,4106,-2495,1780,1606,-46,-15103,5201,-1536
-7427,5307,2606,-7612,2149,611,-7380,3334,-198,-7996,11,512
-9673,2747,198,-7998,-19959,704,-9222,2310,110,-8128,-20459,1060
-3493,1307,830,-8158,0,74,-3570,-440,906,-8180,577,578
-3273,-515,878,-12032,3,2244,-3452,-1976,894,-11963,522,2304
-103,-1829,318,-13696,1156,2080,-262,-3506,314,-13567,1074,2088
79,-773,-210,-8175,4,64,66,-2490,-198,-7855,48,51
-315,-1841,-170,-8192,0,520,-404,-3514,-166,-8110,144,460
2703,-1721,-210,-6139,4472,2,2558,-3322,-198,-6143,4376,284
-201,5307,-434,-7168,6369,256,-764,3406,-454,-7136,6440,0
-6705,-1517,304,-8120,8200,1539,-7084,-3458,-126,-8026,8199,1424
-437,4351,-1618,-10751,512,1028,-460,614,-670,-9725,7,1156
-713,-1829,176,-11616,8256,288,-836,-3496,70,-11688,8625,256
2623,187,-74,-13311,9732,2572,2552,-1396,-190,-13112,8226,2630
