261,-333,17,-492,-193,21,4987,-14690,-713,-412,-73,-19
331,-303,75,-406,-218,32,4985,-14782,-819,-425,-72,14
235,-263,55,-443,-194,38,5027,-14714,-707,-399,-19,-48
301,-335,-23,-467,-198,47,4903,-14708,-821,-432,-4,-11
303,-257,7,-429,-220,35,4977,-14662,-719,-407,-92,7
309,-311,23,-445,-221,32,5051,-14726,-709,-414,-80,-17
343,-339,35,-467,-174,17,4921,-14740,-825,-440,-112,-30
271,-285,29,-495,-137,52,5057,-14728,-707,-418,-96,-37
319,-297,7,-482,-159,62,4979,-14782,-701,-423,-105,-39
259,-323,57,-448,-168,51,5041,-14704,-765,-414,-120,-33
309,-309,27,-473,-183,48,5037,-14702,-751,-407,-89,-45
339,-343,13,-441,-192,40,5061,-14706,-769,-409,-53,-47
321,-309,-25,-419,-199,33,4979,-14760,-789,-401,-15,-49
295,-339,15,-420,-209,62,4981,-14736,-761,-388,-61,-36
327,-303,-71,-459,-159,58,5085,-14724,-747,-388,-70,-25
289,-313,-15,-455,-159,100,5049,-14740,-801,-409,-35,-39
321,-239,-25,-473,-178,90,4961,-14720,-797,-409,-124,-50
343,-215,-37,-467,-145,72,5071,-14728,-673,-472,-179,-2
387,-253,25,-531,-80,94,5075,-14790,-803,-412,-146,-58
377,-261,-41,-490,-142,59,5081,-14682,-797,-439,-38,-68
355,-269,-37,-544,-72,129,5013,-14770,-815,-430,-109,-23
247,-229,187,-460,-35,-86,5081,-14740,-689,-466,-147,-14
389,-189,257,-343,-120,-346,5041,-14670,-771,-415,-2,25
-559,-651,2317,-550,762,-1653,1319,-15600,-1871,-1737,-675,1999
-4455,-885,3231,-1475,3014,-5368,-583,-16470,-663,-1604,-1469,8566
-5523,-57,4767,-5902,2632,-9917,-1693,-16260,-1279,-2307,-2147,13695
-7487,-1211,2217,-6723,-2382,-12811,-4769,-16140,-2039,-2630,-2194,18193
-6425,-2025,-3783,-4446,2828,-17075,-5157,-14408,-3175,-3528,-783,20305
