-8865,2812,211,2868,4737,544,-1003,-9681,6097,2987,5179,886
-4961,2308,1909,1024,1156,8212,-4487,-8623,1939,1114,3375,8610
-3233,-254,-7937,-3548,36,1200,-3013,1909,-8109,-3047,261,1092
-129,732,-12587,16,18,4360,281,1461,-15941,64,64,4122
135,1052,-12461,6720,787,3204,163,865,-12105,6928,0,3352
-1145,-260,-11261,8258,6144,8705,1297,461,-8427,8770,4426,8200
-801,-3276,-4385,5282,130,10497,-1001,-2843,-203,5220,481,10804
-541,-3360,741,2576,2096,8492,-463,-3771,1927,2048,2052,8275
-8857,-6368,3795,16,4115,0,-9205,-6019,3859,-12458,4055,4141
-9365,-3876,2899,7172,1672,2108,-5103,-3595,2487,7,1417,2181
-3489,-128,-267,3152,2084,24,-3767,-189,947,2057,546,33
-9245,-4364,993,4816,17,33,-9207,-203,947,4780,320,32
-1181,740,851,9216,-2046,1281,-981,1123,1141,-2373,-563,1674
-8841,818,27,8756,-7984,6658,-31,753,455,-3151,-9282,-724
-8351,740,-297,9216,-32631,4096,-6863,-31,1811,8744,-32621,4096
-1681,1308,5875,1058,-27880,513,7177,1721,8243,552,-27136,288
3171,188,1587,-7372,2050,-6783,3845,2081,10869,-5862,4066,-2991
7329,-292,733,2496,16787,-16252,9981,-1013,-831,3789,16117,-11215
-8849,-4388,8019,-8160,4146,-12280,3715,-4145,-3149,-3059,3834,-1712
-7279,-4122,8795,-8106,2308,2248,1499,-579,-941,-5009,4179,3090
-1177,-5100,2935,3,288,4104,-271,-375,3711,1897,1956,5961
-1117,-162,3815,6688,-8192,2048,-311,311,3987,6697,-5744,2116
969,-260,7907,4,352,524,987,-2681,10713,1953,1061,4534
-3233,864,12115,600,301,1826,-2689,-2595,12655,632,7136,1804
-4727,1256,7965,1668,1108,128,-4653,1793,8129,1648,11310,79
-4955,482,-299,164,131,258,-3345,7057,-817,-825,3117,113
-8607,1996,85,-5740,-15600,34,-8951,1845,1817,-7130,-16120,8
-9367,-3604,12885,-7900,-8186,1280,4453,-1763,-1267,-3369,-6467,1515
-9281,-4256,8549,2080,6289,3077,6919,-169,-2863,2172,143,-779
-7169,2154,-45,0,3328,8710,-6775,2357,59,0,3280,8584
-6809,-240,3043,-5888,1320,5392,-6605,2775,7299,-5173,3781,5386
-6273,-1922,8659,8,528,4161,-1771,-763,9859,-1516,744,4039
-6305,-2652,221,276,1153,5248,-1391,-607,8345,2010,-504,-422
-6885,160,3835,1033,660,36,-1707,1343,5043,1558,3837,630
-9121,1518,1939,6336,286,-9728,-965,3525,1869,6429,134,-442
8031,746,-37,4,-15472,1152,-1541,2843,-1541,10827,-12144,1637
-417,1916,-41,-4672,-14968,448,4297,2071,-3797,-1267,-12598,708
-6301,-6050,5143,-6134,1504,-4086,7237,-1323,-2575,-4361,-10028,-2573
8199,-292,-43,-3069,1158,18,8519,65,4569,-2990,2006,-4507
-4913,1288,3803,1808,9868,8352,-1979,3685,3647,-2230,9907,-1790
-7281,3964,3797,3080,400,8,-5577,3821,6527,-1022,5986,1185
-4241,2432,-237,-2007,64,8,-2267,2503,8831,-1350,8593,124
-7073,-194,-289,2084,76,1536,-2525,-71,5733,2347,1262,1848
9567,2334,821,402,-14318,520,9737,2357,407,21,-12288,1548
7307,228,-291,2632,-8186,92,1655,399,-2009,3506,-8044,1016
-1183,732,277,306,278,-8192,363,3055,2559,2645,-3432,-580
-5145,-100,7891,68,13568,1292,3637,3927,-1423,-2711,-119,-776
7585,-8484,15059,-8192,4356,256,7771,-1319,-529,-7934,-2451,-1762
-5281,1888,3813,-8046,8256,-6015,3967,3821,-4627,-5050,-4034,-807
-11105,-144,-277,2084,0,2197,-10803,313,277,2593,0,2305
-1113,-284,13587,292,3072,128,-885,-181,12067,544,3092,298
7033,-148,-137,8,1,20,-3093,719,10465,4292,-58,1506
-5187,-132,5079,1052,21,2186,-5039,309,-97,1102,64,2052
351,1820,8435,-3952,27,-5118,-189,701,8217,-3808,136,-4990
-7193,-248,7935,-2804,4144,-5884,6845,-191,-2267,-376,-10534,-4301
-8341,-7322,12265,-4095,5312,261,5103,-2579,-3497,-2521,-2325,-2524
-9377,2012,2291,-7674,385,1,-2239,1929,2703,-5708,9902,-1330
-7153,-292,1635,8,4113,513,-1733,2021,6375,-3093,5959,4978
-5041,1468,859,24,3088,1063,-5081,1781,1827,259,8,1283
