7267,-825,-6792,8207,4096,8211,3670,1719,-2594,-7274,-1280,8481
3725,419,-5780,8224,521,4096,4292,2839,-1470,-4994,1210,6367
7481,3283,-1174,9729,2593,4947,4272,3381,-956,-6332,2779,5894
9225,263,-146,8846,387,72,5354,4239,-810,-7489,4737,4308
3755,75,-44,10262,546,259,4208,4459,2394,-5907,1378,11
-5105,1225,494,192,-15868,8578,4682,4879,1808,-4250,-1617,-3507
1169,-185,330,-4824,-32768,268,2864,5083,1540,287,-10758,-3971
8393,6215,8138,7180,-32768,6224,9336,6135,-1946,7424,-28697,-1652
15485,7807,302,4128,5129,4108,16044,9215,2364,5194,-24486,-3071
9371,7623,8434,130,25371,52,8986,7289,9004,2138,-5135,-6741
1579,-403,6314,1073,16600,-8188,2210,575,7444,-5192,25671,-2362
7561,87,3458,4098,5372,4098,1982,2369,-978,-10904,32767,5798
-805,5191,14,3423,18498,4288,396,4937,-3060,-4788,18371,3987
1053,2375,-4182,-3448,-30696,308,2802,2911,-566,-2291,-5779,926
8713,-857,1130,-7936,-32768,1,5084,3439,632,-4822,-8563,433
9753,3403,3962,1280,-20352,4096,3036,3029,-1754,2328,-18869,-921
25,1107,6026,5449,0,2277,5492,5695,-9006,7597,-32768,4116
28969,-439,-3188,4420,0,224,30124,11015,1972,10423,-32768,10974
15883,7535,1670,1037,14369,-7037,15052,10323,3218,-5358,-418,-7181
7195,5195,362,2048,1635,530,9308,5579,13332,2094,-260,-10340
1547,3185,1034,1032,24978,48,6794,3269,3182,-13469,32767,-2280
2569,73,-4110,-15008,4598,5406,6500,4597,-1428,-14330,32767,5416
7233,1131,498,16,0,0,3164,3365,-1536,864,5151,513
13337,-949,74,-8124,-22264,4106,13770,-1103,260,-5855,-24014,2320
-499,3723,638,1192,19200,2084,5188,4711,1872,3982,-9440,-739
1051,7247,-14418,580,4434,256,5034,2155,-9862,13153,-29772,1622
26353,15431,-98,640,0,4162,27038,15503,1954,9267,-32768,5045
7533,7377,370,4,3126,12,5988,7081,10736,-7273,906,-4044
5129,-951,148,2177,20613,577,7544,2797,7354,-5846,23150,-4440
7529,-887,974,1024,10412,4373,7712,3913,900,-15977,32767,4975
16425,5835,-2454,-7144,0,3465,42,5955,-1904,-5650,19714,3317
15377,-945,-86,-2024,-15272,3336,3712,3747,884,-2243,-5657,-492
-1015,-793,-150,776,1161,68,1806,1135,-354,4548,-15743,1188
5513,3161,-13930,137,0,3592,8444,5725,-12440,13210,-32768,3798
30729,23887,4390,162,651,10247,31230,25683,6160,7477,-27219,7916
3153,-793,394,1972,1568,138,2204,6711,6546,-4924,6901,-3571
8473,-277,5242,-10240,16640,-3264,9864,4927,5106,-10457,30924,-3283
7307,2831,-6150,-19424,1532,2585,8104,2689,-1948,-16072,32767,2744
